# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
34512at4891	Complete	Utg33260	55132	55683	+	200.8	128	https://www.orthodb.org/v10?query=34512at4891	Uncharacterised protein family UPF0220
34514at4891	Complete	Utg33280	905647	906201	-	144.2	112	https://www.orthodb.org/v10?query=34514at4891	Riboflavin kinase
34531at4891	Complete	Utg33280	704310	704972	+	202.1	164	https://www.orthodb.org/v10?query=34531at4891	ERF1 methyltransferase catalytic subunit MTQ2
34547at4891	Complete	Utg33260	377949	378809	+	214.0	277	https://www.orthodb.org/v10?query=34547at4891	SNARE
34586at4891	Complete	Utg33280	433422	433862	+	178.5	117	https://www.orthodb.org/v10?query=34586at4891	ATP synthase, F1 complex, delta/epsilon subunit
34589at4891	Complete	Utg33284	90254	90854	+	257.3	149	https://www.orthodb.org/v10?query=34589at4891	EF-hand domain
34595at4891	Complete	Utg33280	1258642	1259268	-	231.8	165	https://www.orthodb.org/v10?query=34595at4891	Phosphoribosylglycinamide formyltransferase
34600at4891	Complete	Utg33260	449513	450202	+	180.2	116	https://www.orthodb.org/v10?query=34600at4891	Zinc finger C2H2 superfamily
34687at4891	Complete	Utg33274	565584	566030	+	192.7	135	https://www.orthodb.org/v10?query=34687at4891	LSM domain, eukaryotic/archaea-type
34715at4891	Complete	Utg33286	716429	718462	+	210.1	240	https://www.orthodb.org/v10?query=34715at4891	conserved hypothetical protein
34739at4891	Complete	Utg33252	198633	199856	+	259.3	215	https://www.orthodb.org/v10?query=34739at4891	Peripheral subunit-binding domain
34763at4891	Complete	Utg33278	238669	239112	-	202.7	118	https://www.orthodb.org/v10?query=34763at4891	Erg28
34789at4891	Complete	Utg33274	443762	444487	+	79.6	116	https://www.orthodb.org/v10?query=34789at4891	Mitochondrial peculiar membrane protein 1
34811at4891	Complete	Utg33252	178694	179137	-	104.1	98	https://www.orthodb.org/v10?query=34811at4891	Rhodanese-like domain
34813at4891	Complete	Utg33280	55590	56110	+	189.3	132	https://www.orthodb.org/v10?query=34813at4891	D-aminoacyl-tRNA deacylase
34824at4891	Complete	Utg33280	524922	525251	-	139.0	76	https://www.orthodb.org/v10?query=34824at4891	DNA-directed RNA polymerase subunit
34835at4891	Complete	Utg33284	436602	437399	+	162.2	173	https://www.orthodb.org/v10?query=34835at4891	F-actin-capping protein subunit alpha
34839at4891	Complete	Utg33260	683803	684660	-	158.4	159	https://www.orthodb.org/v10?query=34839at4891	Transcription initiation factor IIA large subunit
34849at4891	Complete	Utg33260	849349	849801	-	200.3	124	https://www.orthodb.org/v10?query=34849at4891	Multiprotein-bridging factor 1
34895at4891	Complete	Utg33258	318626	319528	-	343.4	222	https://www.orthodb.org/v10?query=34895at4891	MT-A70-like
34901at4891	Complete	Utg33266	183128	184126	-	290.4	252	https://www.orthodb.org/v10?query=34901at4891	transcription factor activity, RNA polymerase II transcription factor binding
34922at4891	Complete	Utg33272	695258	695665	-	195.7	110	https://www.orthodb.org/v10?query=34922at4891	ribosomal protein S12
34959at4891	Complete	Utg33282	188099	189388	-	225.9	205	https://www.orthodb.org/v10?query=34959at4891	Pheromone alpha factor receptor
35014at4891	Complete	Utg33262	75287	76426	-	101.2	140	https://www.orthodb.org/v10?query=35014at4891	Transcriptional repressor OPI1
35020at4891	Complete	Utg33280	1248139	1248828	+	231.0	156	https://www.orthodb.org/v10?query=35020at4891	Ribosomal protein L23/L15e core domain superfamily
35036at4891	Complete	Utg33280	594422	595255	-	264.2	229	https://www.orthodb.org/v10?query=35036at4891	nucleolar
35040at4891	Complete	Utg33260	615521	616441	-	198.7	212	https://www.orthodb.org/v10?query=35040at4891	Uncharacterised protein family UPF0363
35061at4891	Complete	Utg33278	303547	303933	+	223.8	106	https://www.orthodb.org/v10?query=35061at4891	Vacuolar transporter chaperone 1
35062at4891	Complete	Utg33278	103070	103447	+	189.1	106	https://www.orthodb.org/v10?query=35062at4891	ribonucleoprotein-associated protein
35082at4891	Complete	Utg33274	127708	128490	-	233.8	199	https://www.orthodb.org/v10?query=35082at4891	Manganese/iron superoxide dismutase, C-terminal
35083at4891	Complete	Utg33280	1165824	1166672	-	237.8	225	https://www.orthodb.org/v10?query=35083at4891	Protein BCP1
35117at4891	Complete	Utg33266	64335	64781	+	223.1	131	https://www.orthodb.org/v10?query=35117at4891	Cytosine deaminase
35136at4891	Complete	Utg33286	490939	491286	+	193.0	91	https://www.orthodb.org/v10?query=35136at4891	Cyclin-dependent kinases regulatory subunit
35139at4891	Complete	Utg33272	708679	709080	+	163.2	109	https://www.orthodb.org/v10?query=35139at4891	Multifunctional methyltransferase subunit TRM112
35160at4891	Complete	Utg33284	572595	573059	-	247.1	146	https://www.orthodb.org/v10?query=35160at4891	mitochondrial import protein Pam17
35165at4891	Complete	Utg33254	246842	247390	+	155.5	159	https://www.orthodb.org/v10?query=35165at4891	Signal peptidase subunit 3
35193at4891	Complete	Utg33250	367081	368010	-	291.3	203	https://www.orthodb.org/v10?query=35193at4891	RNA cap guanine-N2 methyltransferase
35210at4891	Complete	Utg33278	55074	57245	-	377.1	518	https://www.orthodb.org/v10?query=35210at4891	NatC N(alpha)-terminal acetyltransferase, Mak10 subunit
35216at4891	Complete	Utg33260	224795	225220	-	217.0	122	https://www.orthodb.org/v10?query=35216at4891	ribosomal protein S19
35223at4891	Complete	Utg33278	254743	255087	-	117.3	86	https://www.orthodb.org/v10?query=35223at4891	Ribosomal protein S18
35318at4891	Complete	Utg33284	137941	138354	+	116.8	99	https://www.orthodb.org/v10?query=35318at4891	ribosomal protein L14
35328at4891	Complete	Utg33254	151250	151753	-	155.8	97	https://www.orthodb.org/v10?query=35328at4891	Mitochondrial import inner membrane translocase subunit TIM14
35333at4891	Complete	Utg33252	1041522	1042067	+	140.4	101	https://www.orthodb.org/v10?query=35333at4891	ER membrane protein complex subunit 4
35367at4891	Complete	Utg33278	140045	140887	-	163.6	153	https://www.orthodb.org/v10?query=35367at4891	transcriptional repressor activity, RNA polymerase II transcription factor binding
35426at4891	Complete	Utg33280	363047	363961	-	144.1	187	https://www.orthodb.org/v10?query=35426at4891	Adenine nucleotide alpha hydrolases-like protein
35427at4891	Complete	Utg33264	875881	876696	+	127.8	173	https://www.orthodb.org/v10?query=35427at4891	Elongator complex protein 6
35459at4891	Complete	Utg33264	720983	721369	+	169.6	104	https://www.orthodb.org/v10?query=35459at4891	Transcription initiation factor TFIID subunit 9
35478at4891	Complete	Utg33280	590362	590958	-	248.2	164	https://www.orthodb.org/v10?query=35478at4891	Golgi apparatus membrane protein TVP23
35504at4891	Complete	Utg33260	1000314	1000742	-	201.3	125	https://www.orthodb.org/v10?query=35504at4891	40S ribosomal protein S12
35506at4891	Complete	Utg33284	586537	586959	+	129.1	90	https://www.orthodb.org/v10?query=35506at4891	Uncharacterised protein family UPF0538
35513at4891	Complete	Utg33260	168204	168632	+	182.0	107	https://www.orthodb.org/v10?query=35513at4891	Succinate dehydrogenase assembly factor 2, mitochondrial
35518at4891	Complete	Utg33270	63059	63511	-	165.6	111	https://www.orthodb.org/v10?query=35518at4891	Glycine cleavage system H protein
35584at4891	Complete	Utg33274	191142	191516	-	183.9	117	https://www.orthodb.org/v10?query=35584at4891	DNA-directed RNA polymerase subunit
35588at4891	Complete	Utg33262	218317	218748	+	202.3	104	https://www.orthodb.org/v10?query=35588at4891	Cytochrome c oxidase, subunit Va/VI
35656at4891	Complete	Utg33252	780998	781955	-	231.8	127	https://www.orthodb.org/v10?query=35656at4891	Ribosomal L18e/L15P superfamily
35669at4891	Complete	Utg33286	367150	367857	-	119.9	124	https://www.orthodb.org/v10?query=35669at4891	UDP-N-acetylglucosamine transferase subunit ALG14
35670at4891	Complete	Utg33254	72873	73622	+	238.6	117	https://www.orthodb.org/v10?query=35670at4891	FeS cluster insertion, C-terminal, conserved site
35699at4891	Complete	Utg33262	512548	513714	-	219.9	246	https://www.orthodb.org/v10?query=35699at4891	DHHA2 domain
35750at4891	Complete	Utg33260	293353	293712	-	187.8	108	https://www.orthodb.org/v10?query=35750at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
35760at4891	Complete	Utg33264	766905	767363	-	238.3	123	https://www.orthodb.org/v10?query=35760at4891	Translation initiation factor 1A (eIF-1A)
35771at4891	Complete	Utg33258	222819	223175	-	135.7	96	https://www.orthodb.org/v10?query=35771at4891	mitochondrial ribosomal large subunit protein
35787at4891	Complete	Utg33252	45878	46570	+	132.3	154	https://www.orthodb.org/v10?query=35787at4891	rRNA-processing protein EFG1
35796at4891	Complete	Utg33264	809838	810719	+	164.0	145	https://www.orthodb.org/v10?query=35796at4891	LmbE-like protein
35823at4891	Complete	Utg33286	734088	734447	-	160.7	96	https://www.orthodb.org/v10?query=35823at4891	Protein of unknown function DUF1674
35842at4891	Complete	Utg33250	68478	69167	+	209.7	170	https://www.orthodb.org/v10?query=35842at4891	Winged helix-like DNA-binding domain superfamily
35844at4891	Complete	Utg33284	192580	192972	-	123.1	112	https://www.orthodb.org/v10?query=35844at4891	54S ribosomal protein L31, mitochondrial
35877at4891	Complete	Utg33252	587163	588275	+	256.1	233	https://www.orthodb.org/v10?query=35877at4891	Transcription initiation factor IIF subunit beta
35904at4891	Complete	Utg33260	496847	497599	+	149.9	124	https://www.orthodb.org/v10?query=35904at4891	SNARE
35907at4891	Complete	Utg33280	940413	941882	-	382.2	395	https://www.orthodb.org/v10?query=35907at4891	Ribosomal lysine N-methyltransferase 4
35912at4891	Complete	Utg33260	262662	263717	-	262.3	209	https://www.orthodb.org/v10?query=35912at4891	SNARE
35931at4891	Complete	Utg33252	746115	746513	+	191.6	110	https://www.orthodb.org/v10?query=35931at4891	Ubiquitin-conjugating enzyme variant MMS2
35950at4891	Complete	Utg33260	536668	537327	-	289.7	174	https://www.orthodb.org/v10?query=35950at4891	5-demethoxyubiquinone hydroxylase, mitochondrial
35981at4891	Complete	Utg33254	225294	225761	-	114.4	133	https://www.orthodb.org/v10?query=35981at4891	Uncharacterized membrane protein
36033at4891	Complete	Utg33276	155570	156682	+	308.7	280	https://www.orthodb.org/v10?query=36033at4891	Mitotic exit network interactor 1
36106at4891	Complete	Utg33260	47895	48257	+	144.0	71	https://www.orthodb.org/v10?query=36106at4891	Zinc finger, RING-type
36113at4891	Complete	Utg33260	529933	530298	-	155.2	102	https://www.orthodb.org/v10?query=36113at4891	Profilin
36167at4891	Complete	Utg33272	186532	187284	+	232.9	189	https://www.orthodb.org/v10?query=36167at4891	similar to Saccharomyces cerevisiae YNL246W VPS75 NAP family histone chaperone
36168at4891	Complete	Utg33254	507632	508426	-	244.6	217	https://www.orthodb.org/v10?query=36168at4891	Eukaryotic translation initiation factor 3 subunit J
36186at4891	Complete	Utg33280	262817	263920	+	239.6	258	https://www.orthodb.org/v10?query=36186at4891	Non-structural maintenance of chromosome element 4
36195at4891	Complete	Utg33276	334542	335168	+	216.6	142	https://www.orthodb.org/v10?query=36195at4891	thioredoxin-like protein
36239at4891	Complete	Utg33280	595450	596544	-	119.7	185	https://www.orthodb.org/v10?query=36239at4891	pre-mRNA 3'-splice site binding
36248at4891	Complete	Utg33272	477081	477509	-	161.2	96	https://www.orthodb.org/v10?query=36248at4891	Ribosomal protein S13
36258at4891	Complete	Utg33276	364551	364934	+	150.7	101	https://www.orthodb.org/v10?query=36258at4891	RNA-binding domain superfamily
36316at4891	Complete	Utg33280	423851	424345	+	106.9	68	https://www.orthodb.org/v10?query=36316at4891	anaphase promoting complex subunit 11
36328at4891	Complete	Utg33252	635049	635675	+	131.0	135	https://www.orthodb.org/v10?query=36328at4891	Golgi to ER traffic protein 1
36350at4891	Complete	Utg33250	394070	394525	-	197.5	108	https://www.orthodb.org/v10?query=36350at4891	Cytochrome b5-like heme/steroid binding domain
36374at4891	Complete	Utg33278	82537	83730	-	299.8	228	https://www.orthodb.org/v10?query=36374at4891	XPC-binding domain
36407at4891	Complete	Utg33272	111868	113823	+	447.4	444	https://www.orthodb.org/v10?query=36407at4891	Plasma membrane fusion protein PRM1
36448at4891	Complete	Utg33280	88860	89522	+	220.8	165	https://www.orthodb.org/v10?query=36448at4891	Ribosomal protein L10P
36485at4891	Complete	Utg33252	633255	633806	+	194.9	154	https://www.orthodb.org/v10?query=36485at4891	Co-chaperone Hsc20
36486at4891	Complete	Utg33252	548649	549280	-	230.2	132	https://www.orthodb.org/v10?query=36486at4891	Sulfhydryl oxidase
36529at4891	Complete	Utg33264	393208	393870	-	199.5	160	https://www.orthodb.org/v10?query=36529at4891	Snf7 family
36572at4891	Complete	Utg33284	444403	444786	-	137.0	91	https://www.orthodb.org/v10?query=36572at4891	ribosomal protein S6
36573at4891	Complete	Utg33278	70989	71402	+	131.1	92	https://www.orthodb.org/v10?query=36573at4891	Chromatin-remodeling complex subunit IES6
36583at4891	Complete	Utg33252	717252	717833	-	175.6	112	https://www.orthodb.org/v10?query=36583at4891	Ribosomal protein L7/L12
36627at4891	Complete	Utg33260	813449	813928	+	123.8	120	https://www.orthodb.org/v10?query=36627at4891	Cap-associated protein CAF20
36646at4891	Complete	Utg33284	367453	368124	+	260.8	193	https://www.orthodb.org/v10?query=36646at4891	Snf7 family
36650at4891	Complete	Utg33262	84380	84742	+	165.2	93	https://www.orthodb.org/v10?query=36650at4891	Ribosomal protein S10
36716at4891	Complete	Utg33286	714559	714972	+	222.5	129	https://www.orthodb.org/v10?query=36716at4891	Deoxyuridine 5'-triphosphate nucleotidohydrolase
36731at4891	Complete	Utg33260	97648	98307	-	199.9	167	https://www.orthodb.org/v10?query=36731at4891	phosphotransferase KptA/Tpt1
36787at4891	Complete	Utg33266	257501	257845	-	150.8	94	https://www.orthodb.org/v10?query=36787at4891	glucocorticoid receptor-like (DNA-binding domain)
36796at4891	Complete	Utg33278	173239	173613	+	202.6	111	https://www.orthodb.org/v10?query=36796at4891	Nuclear transport factor 2
36811at4891	Complete	Utg33272	413804	414127	+	166.9	89	https://www.orthodb.org/v10?query=36811at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
36821at4891	Complete	Utg33250	549069	549461	+	246.2	117	https://www.orthodb.org/v10?query=36821at4891	2Fe-2S ferredoxin-like superfamily
36839at4891	Complete	Utg33284	279160	280491	+	184.3	260	https://www.orthodb.org/v10?query=36839at4891	Smr domain
36879at4891	Complete	Utg33252	565606	565959	+	160.2	115	https://www.orthodb.org/v10?query=36879at4891	V-type proton ATPase subunit F
36882at4891	Complete	Utg33260	58346	58759	+	261.1	135	https://www.orthodb.org/v10?query=36882at4891	Ribosomal protein L23/L15e core domain superfamily
36885at4891	Complete	Utg33278	101898	102374	+	241.6	133	https://www.orthodb.org/v10?query=36885at4891	V-type proton ATPase proteolipid subunit
36899at4891	Complete	Utg33266	33596	34183	-	234.9	158	https://www.orthodb.org/v10?query=36899at4891	Sulfhydryl oxidase
36968at4891	Complete	Utg33280	23766	24257	-	127.2	87	https://www.orthodb.org/v10?query=36968at4891	histidine-phosphotransfer domain, HPT domain-containing protein
36972at4891	Complete	Utg33278	398964	399983	-	339.2	325	https://www.orthodb.org/v10?query=36972at4891	SH3 domain
36980at4891	Complete	Utg33264	772625	773047	+	106.8	109	https://www.orthodb.org/v10?query=36980at4891	Histone deacetylase complex subunit SAP30/SAP30-like
37011at4891	Complete	Utg33280	1230499	1231644	+	260.1	200	https://www.orthodb.org/v10?query=37011at4891	Sensitive to high expression protein 9, mitochondrial
37075at4891	Complete	Utg33252	37923	38696	+	213.8	161	https://www.orthodb.org/v10?query=37075at4891	Putative pantetheine-phosphate adenylyltransferase
37089at4891	Duplicated	Utg33254	899625	900312	-	198.1	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37089at4891	Duplicated	Utg33280	312577	313336	+	197.8	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37126at4891	Complete	Utg33286	44439	44825	+	213.3	117	https://www.orthodb.org/v10?query=37126at4891	Ribosomal protein L32e
37133at4891	Complete	Utg33266	116937	117356	+	109.1	91	https://www.orthodb.org/v10?query=37133at4891	Ribosomal protein/NADH dehydrogenase domain
37136at4891	Complete	Utg33286	567800	568243	-	112.9	78	https://www.orthodb.org/v10?query=37136at4891	Proteasome maturation factor UMP1
37165at4891	Complete	Utg33254	609151	609852	+	187.0	136	https://www.orthodb.org/v10?query=37165at4891	EF-hand domain
37187at4891	Complete	Utg33260	459690	460709	+	162.7	225	https://www.orthodb.org/v10?query=37187at4891	Oligosaccharyl transferase complex, subunit OST3/OST6
37194at4891	Complete	Utg33280	173689	174936	+	127.7	174	https://www.orthodb.org/v10?query=37194at4891	DNA-directed RNA polymerase III subunit, putative
37216at4891	Complete	Utg33274	318827	319180	-	142.0	101	https://www.orthodb.org/v10?query=37216at4891	Cytochrome c oxidase-assembly factor COX16, mitochondrial
37231at4891	Complete	Utg33254	969339	969929	+	194.0	140	https://www.orthodb.org/v10?query=37231at4891	Pre-rRNA processing protein TSR2
37266at4891	Complete	Utg33252	469399	469704	+	110.9	73	https://www.orthodb.org/v10?query=37266at4891	Transcription elongation factor SPT4
37274at4891	Complete	Utg33286	78842	79189	-	205.7	107	https://www.orthodb.org/v10?query=37274at4891	Autophagy-related protein
37305at4891	Complete	Utg33258	197487	198344	-	120.6	170	https://www.orthodb.org/v10?query=37305at4891	Protein of unknown function DUF2373
37332at4891	Complete	Utg33252	251220	251918	-	87.0	104	https://www.orthodb.org/v10?query=37332at4891	Clathrin light chain
